,Opportunity Number,Supplies Subgroup,Supplies Group,Region,Route To Market,Elapsed Days In Sales Stage,Opportunity Result,Sales Stage Change Count,Total Days Identified Through Closing,Total Days Identified Through Qualified,Opportunity Amount USD,Client Size By Revenue,Client Size By Employee Count,Revenue From Client Past Two Years,Competitor Type,Ratio Days Identified To Total Days,Ratio Days Validated To Total Days,Ratio Days Qualified To Total Days,Deal Size Category
28764,7863960,5,2,1,2,35,0,3,16,16,80000,1,1,0,2,0.09375,0.90625,0.0,4.0
28765,7863968,8,2,1,0,41,0,3,10,10,25000,1,1,0,2,0.262626,0.737374,0.0,3.0
28766,7863975,8,2,1,0,45,0,2,6,6,82000,1,1,0,2,1.0,0.0,0.0,4.0
28767,7864010,5,2,0,0,26,0,4,25,25,282208,1,1,0,0,0.0,1.0,0.0,6.0
28768,7864015,5,2,0,0,20,0,3,30,30,50000,1,1,4,0,0.003311,0.0,0.9966889999999999,4.0
28769,7864037,0,0,0,0,16,0,2,34,34,150000,1,1,0,2,0.0,1.0,0.0,5.0
28770,7864048,5,2,1,0,37,0,2,0,0,100000,1,1,0,2,0.0,0.0,0.0,5.0
28771,7864061,5,2,0,0,45,0,3,5,5,350000,1,1,0,2,0.0,0.037037,0.9629629999999999,6.0
28772,7864069,7,0,0,0,7,0,3,43,43,200000,1,1,0,0,0.141204,0.8587959999999999,0.0,5.0
28773,7864070,5,2,1,4,34,0,3,17,17,15000,1,1,0,2,0.13333299999999998,0.866667,0.0,2.0
28774,7864071,5,2,1,4,45,0,3,6,6,15000,1,1,0,1,0.366667,0.633333,0.0,2.0
28775,7864079,5,2,1,0,45,0,3,6,6,15000,1,1,0,1,0.385965,0.614035,0.0,2.0
28776,7864083,5,2,1,0,29,0,3,22,22,5000,1,1,0,1,0.101852,0.898148,0.0,1.0
28777,7864091,5,2,1,2,42,0,3,8,8,10000,1,1,0,1,0.23170700000000002,0.768293,0.0,2.0
28778,7864127,5,2,0,0,25,0,4,26,10,72000,1,1,0,2,0.0,0.213178,0.158915,4.0
28779,7864134,7,0,0,2,16,0,3,34,34,20000,1,1,0,0,0.0,1.0,0.0,2.0
28780,7864136,7,0,0,0,44,0,2,7,7,60000,1,1,0,0,0.0,1.0,0.0,4.0
28781,7864147,7,0,0,0,40,0,2,10,10,25000,1,1,0,2,0.0,1.0,0.0,3.0
28782,7864166,2,0,0,0,50,0,2,0,0,70000,1,1,0,2,0.0,1.0,0.0,4.0
28783,7864170,7,0,0,0,35,0,2,16,16,10000,1,1,0,0,0.0,1.0,0.0,2.0
28784,7864181,3,0,0,0,37,0,3,14,14,40000,1,1,0,2,0.035713999999999996,0.9642860000000001,0.0,3.0
28785,7864224,7,0,0,0,10,0,2,41,41,111000,1,1,0,2,0.0,1.0,0.0,5.0
28786,7864232,5,2,0,0,44,0,4,6,6,207180,1,1,0,0,0.203125,0.796875,0.0,5.0
28787,7864239,8,2,0,0,13,0,3,38,38,200000,1,1,0,0,0.69657,0.30343000000000003,0.0,5.0
28788,7864243,0,0,0,0,46,1,4,4,4,187000,1,1,3,0,0.0,0.023256,0.930233,5.0
28789,7864250,10,0,0,0,29,0,3,21,21,105000,1,1,0,0,0.2891,0.7109,0.0,5.0
28790,7864253,8,2,0,0,18,0,4,33,33,250000,1,1,3,2,0.0,0.7,0.3,6.0
28791,7864281,7,0,0,0,46,0,2,5,5,25000,1,1,1,2,0.0,1.0,0.0,3.0
28792,7864288,0,0,1,0,48,0,2,3,3,12000,1,1,0,2,1.0,0.0,0.0,2.0
28793,7864291,3,0,0,0,9,0,5,41,41,200000,1,1,0,0,0.188862,0.811138,0.0,5.0
28794,7864302,2,0,1,0,44,0,3,6,6,1084,1,1,0,2,0.548387,0.451613,0.0,1.0
28795,7864306,2,0,0,0,12,1,3,38,23,108000,1,1,4,0,0.0,0.59375,0.0,5.0
28796,7864309,5,2,1,0,47,0,2,4,4,2118,1,1,0,2,1.0,0.0,0.0,1.0
28797,7864312,8,2,0,0,46,1,4,4,2,141000,1,1,3,1,0.0,0.0,0.527778,5.0
28798,7864323,0,0,1,0,41,0,3,9,9,150000,1,1,0,2,0.274725,0.725275,0.0,5.0
28799,7864331,0,0,0,1,43,0,4,8,8,100000,1,1,0,1,0.194805,0.25974,0.545455,5.0
28800,7864332,8,2,0,0,28,0,3,22,22,150000,1,1,0,2,0.21875,0.78125,0.0,5.0
28801,7864340,5,2,0,0,35,0,2,16,16,100000,1,1,0,0,0.0,1.0,0.0,5.0
28802,7864460,5,2,0,0,26,0,3,24,24,116000,1,1,0,2,0.0,0.033058,0.966942,5.0
28803,7864477,0,0,2,1,41,0,2,10,10,300000,1,1,3,2,1.0,0.0,0.0,6.0
28804,7864483,0,0,2,0,45,1,2,6,6,145713,1,1,4,0,0.0,0.0,1.0,5.0
28805,7864512,0,0,0,3,34,0,3,16,16,200000,1,1,0,2,0.006211,0.9937889999999999,0.0,5.0
28806,7864541,0,0,2,4,22,1,4,5,5,146000,1,1,2,1,0.0,0.020833,0.979167,5.0
28807,7864543,0,0,2,0,39,0,3,11,11,170500,1,1,0,0,0.981982,0.0,0.018018,5.0
28808,7864566,7,0,0,0,20,0,3,30,30,20000,1,1,0,0,0.278146,0.721854,0.0,2.0
28809,7864572,4,0,2,0,35,0,3,13,13,77507,1,1,0,1,1.0,0.0,0.0,4.0
28810,7864573,2,0,2,4,24,0,2,27,27,70000,1,1,0,2,1.0,0.0,0.0,4.0
28811,7864575,10,0,2,0,25,0,6,25,25,105000,1,1,4,2,0.011858,0.32411100000000004,0.664032,5.0
28812,7864576,10,0,2,1,48,1,2,2,2,30429,1,1,1,2,0.0,0.0,1.0,3.0
28813,7864581,7,0,0,0,44,0,2,7,7,5000,1,1,0,2,0.0,1.0,0.0,1.0
28814,7864584,2,0,0,2,7,0,7,34,34,6134,1,1,0,2,0.0,1.0,0.0,1.0
28815,7864586,3,0,2,4,32,0,7,12,12,15000,1,1,0,1,0.008333,0.991667,0.0,2.0
28816,7864590,3,0,0,2,48,0,2,3,3,700,1,1,0,2,0.0,1.0,0.0,1.0
28817,7864595,7,0,0,0,7,0,3,43,43,15000,1,1,0,0,0.336406,0.6635939999999999,0.0,2.0
28818,7864613,5,2,2,0,44,0,2,6,6,101000,1,1,0,2,1.0,0.0,0.0,5.0
28819,7864616,3,0,2,2,3,1,5,47,47,30000,1,1,2,1,0.0,0.059072,0.9409280000000001,3.0
28820,7864619,4,0,2,0,42,0,2,9,9,387536,1,1,0,2,0.0,1.0,0.0,6.0
28821,7864636,2,0,2,4,47,0,2,3,3,4500,1,1,0,1,1.0,0.0,0.0,1.0
28822,7864642,5,2,2,0,48,0,3,3,3,232,1,1,0,2,0.814815,0.185185,0.0,1.0
28823,7864653,5,2,1,0,50,0,3,1,1,40000,1,1,0,1,0.714286,0.28571399999999997,0.0,3.0
28824,7864658,0,0,2,4,7,0,2,43,43,155014,1,1,0,2,1.0,0.0,0.0,5.0
28825,7864674,3,0,2,4,50,0,2,0,0,5000,1,1,0,2,1.0,0.0,0.0,1.0
28826,7864699,3,0,2,4,13,0,3,38,38,50000,1,1,0,2,0.578667,0.421333,0.0,4.0
28827,7867210,7,0,1,2,39,0,2,12,12,40000,1,1,0,2,0.0,1.0,0.0,3.0
28828,7867315,7,0,2,2,16,0,3,34,34,31002,1,1,0,2,0.0,1.0,0.0,3.0
28829,7867318,3,0,2,2,34,0,2,16,16,11161,1,1,0,2,0.0,1.0,0.0,2.0
28830,7867325,5,2,1,2,47,1,4,4,1,87794,1,1,0,0,0.0,0.085714,0.314286,4.0
28831,7867330,7,0,2,2,48,1,3,3,3,7532,1,1,0,2,0.0,0.12,0.88,1.0
28832,7867352,0,0,0,2,13,1,4,22,22,409512,1,1,0,0,0.0,0.017856999999999998,0.982143,6.0
28833,7867359,1,1,0,2,19,0,3,32,32,0,1,1,0,0,0.59434,0.40565999999999997,0.0,1.0
28834,7867377,2,0,1,2,26,0,3,25,25,34883,1,1,0,2,0.096386,0.0,0.9036139999999999,3.0
28835,7867381,5,2,1,2,43,0,3,7,7,10000,1,1,0,2,0.0,1.0,0.0,2.0
28836,7867383,3,0,2,2,33,1,4,17,17,10568,1,1,0,2,0.0,0.988506,0.011493999999999999,2.0
28837,7867397,6,2,0,2,26,0,2,25,25,30000,1,1,0,2,0.0,1.0,0.0,3.0
28838,7867438,5,2,0,2,45,1,2,6,6,30674,1,1,0,2,0.0,1.0,0.0,3.0
28839,7867454,8,2,0,2,43,0,4,5,5,500000,1,1,0,2,0.0,1.0,0.0,7.0
28840,7867480,0,0,1,2,21,0,2,29,29,116279,1,1,0,2,0.0,1.0,0.0,5.0
28841,7867502,4,0,1,2,39,0,3,12,12,98528,1,1,0,2,0.0,0.025641000000000004,0.974359,4.0
28842,7867503,2,0,1,2,40,0,3,10,10,58139,1,1,0,2,0.0,0.6504850000000001,0.349515,4.0
28843,7867509,0,0,1,2,46,0,2,5,5,5000,1,1,0,2,0.0,1.0,0.0,1.0
28844,7867540,8,2,1,0,41,0,3,9,9,50000,1,1,0,2,0.21978000000000003,0.78022,0.0,4.0
28845,7867544,5,2,1,0,19,0,2,31,31,300000,1,1,0,0,0.0,1.0,0.0,6.0
28846,7867566,2,0,2,2,16,0,3,34,34,387536,1,1,0,2,1.0,0.0,0.0,6.0
28847,7867576,5,2,1,0,28,0,3,22,22,80000,1,1,1,2,0.013453,0.986547,0.0,4.0
28848,7867607,2,0,1,0,30,0,3,21,21,101204,1,1,3,0,0.129187,0.870813,0.0,5.0
28849,7867672,10,0,0,0,40,1,4,2,2,18000,1,1,1,0,0.611111,0.0,0.388889,2.0
28850,7867675,10,0,1,0,48,0,3,1,1,35000,1,1,3,1,0.0,0.0,1.0,3.0
28851,7867709,0,0,0,1,35,0,3,16,16,50000,1,1,0,2,0.45911899999999994,0.5408810000000001,0.0,4.0
28852,7867712,0,0,0,0,21,0,3,29,29,60000,1,1,0,0,0.844828,0.155172,0.0,4.0
28853,7867718,10,0,1,3,27,0,5,24,14,30000,1,1,0,1,0.0,0.054393,0.518828,3.0
28854,7867721,8,2,0,0,47,0,2,3,3,150000,1,1,0,2,1.0,0.0,0.0,5.0
28855,7867789,8,2,1,2,25,1,5,13,13,108433,1,1,0,1,0.023256,0.782946,0.193798,5.0
28856,7867844,2,0,0,3,29,0,3,22,22,200000,1,1,0,0,0.662037,0.337963,0.0,5.0
28857,7867859,2,0,0,2,16,0,7,33,33,50000,1,1,0,2,0.409231,0.590769,0.0,4.0
28858,7867872,2,0,0,2,35,0,3,16,16,5000,1,1,0,1,0.0,1.0,0.0,1.0
28859,7867886,0,0,0,0,21,0,3,29,29,495553,1,1,0,0,0.010274,0.989726,0.0,6.0
28860,7867887,0,0,0,0,16,0,6,34,34,200000,1,1,0,0,0.035294,0.308824,0.655882,5.0
28861,7867901,10,0,0,0,47,0,2,4,4,300000,1,1,0,0,1.0,0.0,0.0,6.0
28862,7867909,7,0,0,2,49,0,3,2,2,10000,1,1,0,2,0.0,1.0,0.0,2.0
28863,7867925,4,0,2,0,47,0,2,3,3,70000,1,1,0,2,0.0,0.0,1.0,4.0
28864,7867944,3,0,0,0,27,0,3,24,24,153374,1,1,0,2,0.131356,0.8686440000000001,0.0,5.0
28865,7867983,0,0,0,0,22,0,2,29,29,150000,1,1,0,2,1.0,0.0,0.0,5.0
28866,7867998,10,0,0,0,16,0,3,30,30,100001,1,1,0,0,1.0,0.0,0.0,5.0
28867,7868005,0,0,0,0,47,0,6,4,2,161,1,1,0,0,0.153846,0.10256400000000002,0.20512800000000003,1.0
28868,7868043,5,2,1,0,44,0,3,6,6,3947,1,1,0,2,0.459016,0.540984,0.0,1.0
28869,7868049,2,0,1,0,44,0,3,6,6,60241,1,1,0,2,0.57377,0.42623,0.0,4.0
28870,7868059,0,0,2,0,48,0,2,3,3,200000,1,1,0,0,0.0,1.0,0.0,5.0
28871,7868074,8,2,2,0,48,0,2,3,3,152000,1,1,3,0,0.0,1.0,0.0,5.0
28872,7868079,2,0,1,0,44,0,2,6,6,963,1,1,0,2,1.0,0.0,0.0,1.0
28873,7868086,5,2,1,0,27,0,4,23,23,30000,1,1,0,2,0.12121199999999999,0.865801,0.012987,3.0
28874,7868095,2,0,2,0,28,0,2,23,23,77507,1,1,0,1,0.0,1.0,0.0,4.0
28875,7868102,7,0,2,2,14,0,6,29,29,38753,1,1,0,1,0.0,1.0,0.0,3.0
28876,7868118,2,0,2,4,27,0,3,24,24,77507,1,1,0,1,0.283898,0.716102,0.0,4.0
28877,7868147,2,0,2,2,27,0,3,23,23,77507,1,1,0,1,0.06837599999999999,0.931624,0.0,4.0
28878,7868161,5,2,0,0,46,1,2,5,5,0,1,1,0,1,0.0,0.0,1.0,1.0
28879,7868168,5,2,0,0,16,0,2,34,34,500000,1,1,0,0,0.0,1.0,0.0,7.0
28880,7868179,5,2,2,0,49,1,2,1,1,88358,1,1,3,2,0.0,0.0,1.0,4.0
28881,7868184,2,0,2,0,36,0,2,14,14,77507,1,1,0,1,1.0,0.0,0.0,4.0
28882,7868198,5,2,0,0,14,1,6,28,27,206508,1,1,0,0,0.0,0.0070420000000000005,0.954225,5.0
28883,7868229,5,2,2,0,39,1,3,11,6,31002,1,1,0,2,0.0,0.0,0.5636359999999999,3.0
28884,7868235,0,0,2,4,23,1,3,1,1,8000,1,1,0,1,0.0,0.0,1.0,1.0
28885,7868252,5,2,2,0,28,0,2,0,0,0,1,1,0,2,0.0,0.0,0.0,1.0
28886,7868287,4,0,1,0,50,0,2,1,1,1000,1,1,0,2,1.0,0.0,0.0,1.0
28887,7868301,2,0,2,0,49,0,2,1,1,465,1,1,0,2,0.0,1.0,0.0,1.0
28888,7868319,0,0,2,0,40,1,3,11,11,864384,1,1,4,2,0.212963,0.0,0.787037,7.0
28889,7868339,5,2,2,2,26,0,2,25,25,50000,1,1,0,1,0.0,1.0,0.0,4.0
28890,7868346,2,0,2,0,41,0,2,9,9,20000,1,1,0,1,0.0,1.0,0.0,2.0
28891,7868351,2,0,0,4,22,0,5,28,28,15000,1,1,0,0,0.0,0.355634,0.644366,2.0
28892,7868354,4,0,2,0,32,0,2,19,19,120000,1,1,0,2,0.0,1.0,0.0,5.0
28893,7868356,4,0,2,0,17,1,7,33,33,0,1,1,0,2,0.548193,0.328313,0.10240999999999999,1.0
28894,7868358,8,2,2,1,49,0,2,1,1,250000,1,1,0,2,1.0,0.0,0.0,6.0
28895,7868378,6,2,2,0,36,0,2,14,14,500000,1,1,0,2,1.0,0.0,0.0,7.0
28896,7868381,0,0,0,0,22,0,3,29,29,300000,1,1,4,1,0.752613,0.0,0.247387,6.0
28897,7868389,4,0,2,0,44,0,2,7,7,120000,1,1,0,2,1.0,0.0,0.0,5.0
28898,7868390,4,0,2,0,31,0,2,20,20,120000,1,1,0,1,0.0,1.0,0.0,5.0
28899,7871175,5,2,2,2,50,1,1,0,0,57355,1,1,0,2,0.0,0.0,0.0,4.0
28900,7871181,2,0,0,2,50,1,1,0,0,490797,1,1,0,2,0.0,0.0,0.0,6.0
28901,7871189,5,2,0,2,50,1,1,0,0,8000,1,1,1,2,0.0,0.0,0.0,1.0
28902,7871191,2,0,0,2,16,0,3,34,34,80000,1,1,0,2,0.0,1.0,0.0,4.0
28903,7871196,8,2,0,2,14,0,4,36,36,30000,1,1,0,2,0.0,1.0,0.0,3.0
28904,7871206,5,2,2,2,26,0,2,25,25,46504,1,1,0,2,1.0,0.0,0.0,3.0
28905,7871226,10,0,1,2,31,1,5,18,4,40028,1,1,0,1,0.0,0.182857,0.051428999999999996,3.0
28906,7871250,2,0,0,2,37,1,3,13,13,99000,1,1,0,0,0.0,0.789474,0.21052600000000002,4.0
28907,7871260,3,0,2,2,28,0,2,22,22,9765,1,1,0,0,0.0,1.0,0.0,1.0
28908,7871295,5,2,0,2,21,0,2,29,29,30000,1,1,0,2,0.0,1.0,0.0,3.0
28909,7871301,6,2,0,2,16,0,3,34,34,25000,1,1,0,2,0.0,1.0,0.0,3.0
28910,7871309,5,2,0,2,42,1,2,9,9,10000,1,1,0,2,0.0,1.0,0.0,2.0
28911,7871325,2,0,0,2,26,0,2,25,25,20000,1,1,0,2,0.0,1.0,0.0,2.0
28912,7871333,7,0,0,2,48,1,2,2,2,6700,1,1,0,2,0.0,1.0,0.0,1.0
28913,7871337,8,2,1,2,12,1,4,10,10,120000,1,1,3,2,0.0,0.010204000000000001,0.9897959999999999,5.0
28914,7871348,0,0,0,2,48,0,2,3,3,35000,1,1,0,2,0.0,1.0,0.0,3.0
28915,7871391,8,2,1,2,37,0,2,14,14,11627,1,1,0,2,1.0,0.0,0.0,2.0
28916,7871396,5,2,2,2,1,0,3,25,25,38753,1,1,0,2,0.0,1.0,0.0,3.0
28917,7871404,10,0,0,2,16,0,4,34,34,168711,1,1,0,2,0.424332,0.5756680000000001,0.0,5.0
28918,7871427,5,2,2,2,50,1,1,0,0,77507,1,1,0,2,0.0,0.0,0.0,4.0
28919,7871457,5,2,2,2,50,1,1,0,0,31002,1,1,0,2,0.0,0.0,0.0,3.0
28920,7871459,2,0,2,2,32,0,3,19,19,6000,1,1,0,2,0.0,0.264865,0.735135,1.0
28921,7871463,5,2,2,2,50,1,1,0,0,19311,1,1,0,2,0.0,0.0,0.0,2.0
28922,7871464,2,0,1,2,50,0,1,0,0,58139,1,1,0,2,0.0,0.0,0.0,4.0
28923,7871470,5,2,2,2,50,0,2,0,0,27902,1,1,0,2,0.0,0.0,0.0,3.0
28924,7871548,7,0,0,2,48,1,3,2,2,12000,1,1,0,2,0.0,1.0,0.0,2.0
28925,7871589,0,0,2,2,42,1,3,0,0,46453,1,1,0,2,0.0,1.0,0.0,3.0
28926,7871594,2,0,2,2,26,0,3,25,25,15501,1,1,0,1,0.068548,0.9314520000000001,0.0,2.0
28927,7871600,5,2,1,0,47,1,3,4,1,2325,1,1,0,2,0.0,0.0,0.333333,1.0
28928,7871611,0,0,0,0,7,0,3,43,43,130000,1,1,0,2,0.14918399999999998,0.850816,0.0,5.0
28929,7871614,5,2,2,0,50,1,2,1,1,25705,1,1,1,2,0.0,1.0,0.0,3.0
28930,7871617,0,0,0,0,50,0,2,0,0,150000,1,1,0,2,1.0,0.0,0.0,5.0
28931,7871621,6,2,2,2,39,0,2,11,11,105000,1,1,0,1,1.0,0.0,0.0,5.0
28932,7871630,0,0,0,0,28,0,5,22,22,75000,1,1,0,0,0.276018,0.6108600000000001,0.113122,4.0
28933,7871758,2,0,1,1,43,0,4,7,7,50000,1,1,0,0,0.0,0.940299,0.059701,4.0
28934,7871763,7,0,1,0,29,0,2,22,22,72289,1,1,0,0,0.0,1.0,0.0,4.0
28935,7871772,10,0,0,0,38,0,3,12,12,158000,1,1,0,0,0.0,0.360656,0.6393439999999999,5.0
28936,7871838,2,0,1,0,49,0,2,1,1,81395,1,1,0,2,0.0,1.0,0.0,4.0
28937,7871905,4,0,0,2,17,0,5,13,13,7361,1,1,0,1,0.052632000000000005,0.0,0.947368,1.0
28938,7871926,4,0,0,0,34,0,3,17,17,120000,1,1,0,0,0.33939400000000003,0.660606,0.0,5.0
28939,7871930,7,0,0,0,36,0,3,14,14,150000,1,1,0,2,0.0,0.225352,0.774648,5.0
28940,7871937,4,0,0,0,30,0,2,21,21,50000,1,1,0,2,1.0,0.0,0.0,4.0
28941,7871943,7,0,0,0,35,0,4,14,14,250000,1,1,0,2,0.0,0.225352,0.774648,6.0
28942,7871968,8,2,0,0,49,0,2,1,1,105000,1,1,0,2,1.0,0.0,0.0,5.0
28943,7871972,4,0,0,0,18,0,3,33,33,900000,1,1,0,2,0.32208600000000004,0.677914,0.0,7.0
28944,7871975,8,2,0,0,35,0,2,15,15,105000,1,1,0,2,1.0,0.0,0.0,5.0
28945,7871993,5,2,0,0,44,0,2,6,6,55000,1,1,0,2,1.0,0.0,0.0,4.0
28946,7872061,10,0,0,0,37,0,4,13,13,160000,1,1,0,0,0.0,0.968992,0.031007999999999997,5.0
28947,7872099,0,0,0,0,4,0,3,46,46,100000,1,1,0,0,0.008657999999999999,0.9913420000000001,0.0,5.0
28948,7872102,5,2,1,0,11,0,2,40,40,101000,1,1,0,2,1.0,0.0,0.0,5.0
28949,7872154,6,2,0,0,49,0,2,2,2,100000,1,1,0,2,0.0,1.0,0.0,5.0
28950,7872159,8,2,0,0,35,0,3,15,15,120000,1,1,0,1,0.06756799999999999,0.9324319999999999,0.0,5.0
28951,7872163,5,2,0,0,37,1,3,13,13,193000,1,1,0,2,0.0,0.067164,0.9328360000000001,5.0
28952,7872171,7,0,1,1,37,0,3,14,14,101000,1,1,0,0,0.318519,0.681481,0.0,5.0
28953,7872174,8,2,0,0,47,1,2,3,3,60000,1,1,0,1,0.0,0.0,1.0,4.0
28954,7872184,2,0,0,2,36,0,4,11,11,120001,1,1,0,2,0.0,0.1875,0.8125,5.0
28955,7872189,10,0,0,4,18,0,7,26,26,50000,1,1,0,2,0.0,0.784615,0.215385,4.0
28956,7872193,8,2,1,0,47,1,5,3,3,20232,1,1,0,2,0.032257999999999995,0.516129,0.41935500000000003,2.0
28957,7872257,7,0,0,2,39,0,2,11,11,40000,1,1,0,2,0.0,1.0,0.0,3.0
28958,7872279,7,0,0,0,37,0,2,13,13,200000,1,1,0,0,0.0,1.0,0.0,5.0
28959,7872280,5,2,0,0,47,0,2,3,3,2800,1,1,0,2,0.0,1.0,0.0,1.0
28960,7872291,7,0,0,0,37,0,3,13,13,50000,1,1,0,2,0.0,1.0,0.0,4.0
28961,7872294,0,0,0,2,49,0,3,1,1,0,1,1,0,2,0.14285699999999998,0.857143,0.0,1.0
28962,7872308,7,0,1,0,44,1,4,5,4,65000,1,1,2,1,0.705882,0.0,0.0,4.0
28963,7872388,3,0,2,4,29,0,3,21,21,170000,1,1,3,2,0.009346,0.990654,0.0,5.0
28964,7872398,2,0,2,0,40,0,2,10,10,120000,1,1,0,2,0.0,1.0,0.0,5.0
28965,7872399,4,0,0,0,49,1,3,2,1,6000,1,1,0,2,0.0,0.0,0.533333,1.0
28966,7872400,2,0,2,3,42,0,2,8,8,139513,1,1,0,2,1.0,0.0,0.0,5.0
28967,7872404,0,0,2,0,41,0,4,10,10,310029,1,1,0,1,0.263158,0.10526300000000001,0.631579,6.0
28968,7872417,5,2,2,1,36,0,2,0,0,0,1,1,0,2,0.0,0.0,0.0,1.0
28969,7872435,0,0,2,1,36,0,2,0,0,0,1,1,0,2,0.0,0.0,0.0,1.0
28970,7872438,4,0,2,1,40,0,4,10,10,9300,1,1,0,2,0.574257,0.079208,0.346535,1.0
28971,7872443,5,2,2,0,36,0,2,14,14,300000,1,1,0,1,0.0,1.0,0.0,6.0
28972,7872451,4,0,2,1,43,0,2,7,7,155014,1,1,0,2,1.0,0.0,0.0,5.0
28973,7872477,0,0,2,3,18,0,2,32,32,77507,1,1,0,2,1.0,0.0,0.0,4.0
28974,7872478,0,0,2,3,33,0,3,17,17,232522,1,1,0,2,0.494118,0.5058819999999999,0.0,5.0
28975,7872487,8,2,2,0,25,0,2,25,25,79057,1,1,0,1,0.0,0.0,1.0,4.0
28976,7872502,4,0,2,3,45,0,2,5,5,3000,1,1,0,2,0.0,1.0,0.0,1.0
28977,7874940,2,0,0,2,17,0,2,33,33,20000,1,1,0,2,0.0,1.0,0.0,2.0
28978,7874943,10,0,1,2,50,0,2,0,0,240963,1,1,0,2,0.0,0.0,0.0,5.0
28979,7874948,5,2,0,2,44,1,2,6,6,35000,1,1,1,2,0.0,1.0,0.0,3.0
28980,7874954,3,0,1,2,16,0,7,31,31,111276,1,1,0,2,0.0,0.157051,0.842949,5.0
28981,7874966,4,0,2,2,16,0,4,33,33,17051,1,1,0,2,0.0,1.0,0.0,2.0
28982,7874967,5,2,2,2,16,0,3,34,34,77507,1,1,0,2,1.0,0.0,0.0,4.0
28983,7874998,6,2,0,2,44,0,2,6,6,9977,1,1,0,2,0.0,1.0,0.0,1.0
28984,7875016,0,0,1,2,32,1,3,18,18,28843,1,1,1,2,0.0,0.11299400000000001,0.887006,3.0
28985,7875039,8,2,0,2,50,0,2,0,0,150000,1,1,0,2,0.0,0.0,0.0,5.0
28986,7875055,5,2,0,2,46,1,2,4,4,280676,1,1,0,2,0.0,1.0,0.0,6.0
28987,7875063,3,0,0,2,42,0,3,8,8,32000,1,1,0,2,0.0,0.012987,0.9870129999999999,3.0
28988,7875083,2,0,0,2,35,0,2,16,16,15000,1,1,0,2,0.0,1.0,0.0,2.0
28989,7875092,2,0,1,2,48,1,3,2,2,9769,1,1,3,2,0.0,0.047619,0.9523809999999999,1.0
28990,7875103,2,0,0,2,48,1,3,2,2,5333,1,1,0,2,0.0,0.05,0.95,1.0
28991,7875165,0,0,1,2,16,0,3,34,34,174418,1,1,3,2,0.0,1.0,0.0,5.0
28992,7875199,2,0,2,2,50,1,1,0,0,54255,1,1,0,2,0.0,0.0,0.0,4.0
28993,7875212,5,2,2,2,50,0,2,0,0,77507,1,1,0,2,0.0,0.0,0.0,4.0
28994,7875235,0,0,0,2,50,0,1,0,0,60000,1,1,0,2,0.0,0.0,0.0,4.0
28995,7875256,0,0,1,2,42,1,2,8,8,32000,1,1,1,2,0.0,1.0,0.0,3.0
28996,7875288,7,0,0,2,46,1,2,4,4,35000,1,1,0,2,0.0,1.0,0.0,3.0
28997,7875355,5,2,0,2,50,1,1,0,0,2000,1,1,0,2,0.0,0.0,0.0,1.0
28998,7875418,2,0,2,2,35,0,3,16,16,124011,1,1,0,2,0.0,1.0,0.0,5.0
28999,7875479,2,0,0,0,43,0,2,7,7,200000,1,1,0,2,0.0,0.0,1.0,5.0
29000,7875486,2,0,0,0,45,1,3,5,5,15337,1,1,4,2,0.27451,0.0,0.72549,2.0
29001,7875508,2,0,0,0,48,0,2,2,2,50000,1,1,0,2,1.0,0.0,0.0,4.0
29002,7875519,4,0,1,0,16,0,2,34,34,100000,1,1,0,2,1.0,0.0,0.0,5.0
29003,7875549,0,0,1,0,45,0,4,6,6,350000,1,1,0,0,0.29090900000000003,0.327273,0.381818,6.0
29004,7875566,2,0,1,1,22,0,2,28,28,75000,1,1,3,0,0.0,1.0,0.0,4.0
29005,7875570,3,0,1,0,43,0,2,7,7,100000,1,1,0,2,1.0,0.0,0.0,5.0
29006,7875576,0,0,1,4,36,0,2,14,14,200000,1,1,0,2,0.0,1.0,0.0,5.0
29007,7875577,3,0,1,0,29,0,2,21,21,200000,1,1,0,2,1.0,0.0,0.0,5.0
29008,7875578,3,0,1,0,31,0,2,19,19,200000,1,1,0,2,1.0,0.0,0.0,5.0
29009,7875584,10,0,1,0,43,0,2,7,7,100000,1,1,0,2,1.0,0.0,0.0,5.0
29010,7875605,0,0,1,1,16,0,2,34,34,300000,1,1,0,2,1.0,0.0,0.0,6.0
29011,7875628,7,0,1,0,42,0,3,8,8,75000,1,1,0,2,0.5512819999999999,0.448718,0.0,4.0
29012,7875646,3,0,1,0,19,0,6,32,32,101000,1,1,0,2,0.695238,0.212698,0.092063,5.0
29013,7875693,3,0,1,2,35,0,2,16,16,50000,1,1,0,0,0.0,1.0,0.0,4.0
29014,7875694,7,0,0,0,41,0,2,9,9,24539,1,1,0,2,0.0,1.0,0.0,2.0
29015,7875701,7,0,0,0,37,0,3,13,13,20000,1,1,0,2,0.0,1.0,0.0,2.0
29016,7875708,7,0,0,0,29,0,2,21,21,24539,1,1,0,2,0.0,1.0,0.0,2.0
29017,7875710,9,3,0,0,14,1,5,27,27,390000,1,1,4,2,0.0,0.594796,0.405204,6.0
29018,7875715,7,0,0,0,37,0,3,13,13,30674,1,1,0,2,0.0,1.0,0.0,3.0
29019,7875724,8,2,0,0,29,0,3,21,21,0,1,1,0,0,0.042254,0.9577459999999999,0.0,1.0
